lp	lb	ng
1.971739591	12.88081359	4
1.130333768	12.93651374	4
0.27392678	12.10037055	5
0.093919088	11.92168648	5
0.776519076	13.43296929	5
-0.231361899	12.19865709	5
0.090258053	12.5899496	5
0.79190108	12.7201593	5
0.421965524	12.76566855	5
0.67747701	12.97818052	5
0.01958026	12.48000694	5
-0.263603498	12.20951501	5
-0.902291619	11.73399929	5
-0.298432015	12	5
-0.673017276	11.22271647	5
0.886895671	12.93751789	5
0.76070717	12.91855453	5
0.259593879	11.86981821	5
0.120573931	12.39967372	5
0.441568677	12.57518784	5
0.62973204	13.69983773	5
-0.113159724	12.41995575	5
-0.030118356	12.3783979	5
0.819383546	12.81557775	5
0.650960223	13.43296929	5
-0.382999659	11.63948649	5
0.65875717	13.41497335	5
-0.129735419	12.1931246	5
-0.034614363	12.45636603	5
0.318343657	12.28103337	5
0.700132183	12.85793526	5
-2.451487744	8.775974331	6
-2.577902837	8.457881897	6
-2.394371778	8.574031268	6
-2.119872678	9.178976947	6
-2.362210171	8.813580989	6
-2.30181243	7.888179494	6
-2.62178385	8.328379603	6
-1.955617053	9.440909082	6
-2.466227942	8.821513528	6
-2.490259984	9.004321374	6
-2.63921731	8.858537198	6
0.001749717	12.11058971	6
-2.437707136	8.898725182	6
-1.86979493	9.45484486	6
-0.952331914	10.40483372	6
-2.216453718	8.537819095	6
-1.538171451	9.906335042	6
-1.63636922	9.521138084	6
-2.378200776	8.773786445	6
-2.474436942	7.950364854	6
-2.48598382	7.996949248	6
-1.515287421	10.09691001	6
-0.199052092	12.10380372	7
-0.162069563	12.35024802	7
-0.486938294	12.10380372	7
-0.458266035	11.89872518	7
-0.319515818	12.11058971	7
-0.494276318	12.26245109	7
-0.09683836	12.73878056	7
-0.160364227	12.60638137	7
-0.579694315	11.6364879	7
-0.170997442	12.54406804	7
-0.010672567	12.59549622	7
-0.191962644	12.27415785	7
0.259489951	13.44870632	7
-0.697861797	12.18752072	7
-1.792581083	11.96614173	7
-1.296717222	12.69722934	7
-0.149381943	12.2278867	7
-0.082054642	12.35218252	7
-0.033259588	12.31386722	7
-0.500487495	13.03342376	8
-2.581036169	8.619093331	8
-2.255394125	8.684845362	8
-0.539699159	11.53655844	8
-1.788772634	9.357934847	8
-2.289036881	9.206825876	8
-2.373967752	8.238046103	8
-2.2644011	9.63748973	8
-0.421823979	11.03342376	8
-0.391542432	11.48429984	8
-2.515130967	9.352182518	8
-2.277612906	8.033423755	8
-2.044071843	9.475671188	8
-1.250781747	10.36921586	8
-2.33245366	8.96425963	8
-2.39501837	8.559906625	8
-1.424119684	9.943494516	8
-2.17114684	8.609594409	8
-0.950781977	11.99122608	9
-0.372634143	11.51851394	9
-0.978810701	10.49136169	9
0.974511693	13.30103	10
0.537819095	14.25527251	10
0.923761961	13.38021124	10
1.055760465	14.14612804	10
1.013258665	13.53147892	10
0.837588438	13.51851394	10
0.974971994	14.38021124	10
